X				Decibinary	Decimal
==================================
441				1151				23
442				1207				23
443				1215				23
444				1223				23
445				1231				23
446				1303				23
447				1311				23
448				2007				23
449				2015				23
450				2023				23
451				2031				23
452				2103				23
453				2111				23
454				88				24
455				96				24
456				168				24
457				176				24
458				184				24
459				192				24
460				248				24
461				256				24
462				264				24
463				272				24
464				280				24
465				328				24
466				336				24
467				344				24
468				352				24
469				360				24
470				408				24
471				416				24
472				424				24
473				432				24
474				440				24
475				504				24
476				512				24
477				520				24
478				600				24
479				1048				24
480				1056				24
481				1064				24
482				1072				24
483				1080				24
484				1128				24
485				1136				24
486				1144				24
487				1152				24
488				1160				24
489				1208				24
490				1216				24
491				1224				24
492				1232				24
493				1240				24
494				1304				24
495				1312				24
496				1320				24
497				1400				24
498				2008				24
499				2016				24
500				2024				24
501				2032				24
502				2040				24
503				2104				24
504				2112				24
505				2120				24
506				2200				24
507				3000				24
508				89				25
509				97				25
510				169				25
511				177				25
512				185				25
513				193				25
514				249				25
515				257				25
516				265				25
517				273				25
518				281				25
519				329				25
520				337				25
521				345				25
522				353				25
523				361				25
524				409				25
525				417				25
526				425				25
527				433				25
528				441				25
529				505				25
530				513				25
531				521				25
532				601				25
533				1049				25
534				1057				25
535				1065				25
536				1073				25
537				1081				25
538				1129				25
539				1137				25
540				1145				25
541				1153				25
542				1161				25
543				1209				25
544				1217				25
545				1225				25
546				1233				25
547				1241				25
548				1305				25
549				1313				25
550				1321				25
551				1401				25
552				2009				25
553				2017				25
554				2025				25
555				2033				25
556				2041				25
557				2105				25
558				2113				25
559				2121				25
560				2201				25
561				3001				25
562				98				26
563				178				26
564				186				26
565				194				26
566				258				26
567				266				26
568				274				26
569				282				26
570				290				26
571				338				26
572				346				26
573				354				26
574				362				26
575				370				26
576				418				26
577				426				26
578				434				26
579				442				26
580				450				26
581				506				26
582				514				26
583				522				26
584				530				26
585				602				26
586				610				26
587				1058				26
588				1066				26
589				1074				26
590				1082				26
591				1090				26
592				1138				26
593				1146				26
594				1154				26
595				1162				26
596				1170				26
597				1218				26
598				1226				26
599				1234				26
600				1242				26
601				1250				26
602				1306				26
603				1314				26
604				1322				26
605				1330				26
606				1402				26
607				1410				26
608				2018				26
609				2026				26
610				2034				26
611				2042				26
612				2050				26
613				2106				26
614				2114				26
615				2122				26
616				2130				26
617				2202				26
618				2210				26
619				3002				26
620				3010				26
621				99				27
622				179				27
623				187				27
624				195				27
625				259				27
626				267				27
627				275				27
628				283				27
629				291				27
630				339				27
631				347				27
632				355				27
633				363				27
634				371				27
635				419				27
636				427				27
637				435				27
638				443				27
639				451				27
640				507				27
641				515				27
642				523				27
643				531				27
644				603				27
645				611				27
646				1059				27
647				1067				27
648				1075				27
649				1083				27
650				1091				27
651				1139				27
652				1147				27
653				1155				27
654				1163				27
655				1171				27
656				1219				27
657				1227				27
658				1235				27
659				1243				27
660				1251				27
661				1307				27
662				1315				27
663				1323				27
664				1331				27
665				1403				27
666				1411				27
667				2019				27
668				2027				27
669				2035				27
670				2043				27
671				2051				27
672				2107				27
673				2115				27
674				2123				27
675				2131				27
676				2203				27
677				2211				27
678				3003				27
679				3011				27
680				188				28
681				196				28
682				268				28
683				276				28
684				284				28
685				292				28
686				348				28
687				356				28
688				364				28
689				372				28
690				380				28
691				428				28
692				436				28
693				444				28
694				452				28
695				460				28
696				508				28
697				516				28
698				524				28
699				532				28
700				540				28
701				604				28
702				612				28
703				620				28
704				700				28
705				1068				28
706				1076				28
707				1084				28
708				1092				28
709				1148				28
710				1156				28
711				1164				28
712				1172				28
713				1180				28
714				1228				28
715				1236				28
716				1244				28
717				1252				28
718				1260				28
719				1308				28
720				1316				28
721				1324				28
722				1332				28
723				1340				28
724				1404				28
725				1412				28
726				1420				28
727				1500				28
728				2028				28
729				2036				28
730				2044				28
731				2052				28
732				2060				28
733				2108				28
734				2116				28
735				2124				28
736				2132				28
737				2140				28
738				2204				28
739				2212				28
740				2220				28
741				2300				28
742				3004				28
743				3012				28
744				3020				28
745				3100				28
746				189				29
747				197				29
748				269				29
749				277				29
750				285				29
751				293				29
752				349				29
753				357				29
754				365				29
755				373				29
756				381				29
757				429				29
758				437				29
759				445				29
760				453				29
761				461				29
762				509				29
763				517				29
764				525				29
765				533				29
766				541				29
767				605				29
768				613				29
769				621				29
770				701				29
771				1069				29
772				1077				29
773				1085				29
774				1093				29
775				1149				29
776				1157				29
777				1165				29
778				1173				29
779				1181				29
780				1229				29
781				1237				29
782				1245				29
783				1253				29
784				1261				29
785				1309				29
786				1317				29
787				1325				29
788				1333				29
789				1341				29
790				1405				29
791				1413				29
792				1421				29
793				1501				29
794				2029				29
795				2037				29
796				2045				29
797				2053				29
798				2061				29
799				2109				29
800				2117				29
801				2125				29
802				2133				29
803				2141				29
804				2205				29
805				2213				29
806				2221				29
807				2301				29
808				3005				29
809				3013				29
810				3021				29
811				3101				29
812				198				30
813				278				30
814				286				30
815				294				30
816				358				30
817				366				30
818				374				30
819				382				30
820				390				30
821				438				30
822				446				30
823				454				30
824				462				30
825				470				30
826				518				30
827				526				30
828				534				30
829				542				30
830				550				30
831				606				30
832				614				30
833				622				30
834				630				30
835				702				30
836				710				30
837				1078				30
838				1086				30
839				1094				30
840				1158				30
